XCoord,YCoord,layer
4463750,3589750,0
4464250,3589750,0
4464750,3589750,0
4465250,3589750,0
4465750,3589750,0
4466250,3589750,0
4466750,3589750,0
4467250,3589750,0
4467750,3589750,0
4468250,3589750,0
4468750,3589750,0
4469250,3589750,0
4469750,3589750,0
4470250,3589750,0
4470750,3589750,0
4471250,3589750,0
4471750,3589750,0
4472250,3589750,0
4472750,3589750,0
4473250,3589750,0
4473750,3589750,0
4474250,3589750,0
4474750,3589750,0
4475250,3589750,0
4475750,3589750,0
4476250,3589750,0
4476750,3589750,0
4477250,3589750,0
4477750,3589750,0
4478250,3589750,0
4478750,3589750,0
4479250,3589750,0
4479750,3589750,0
4480250,3589750,0
4480750,3589750,0
4481250,3589750,0
4481750,3589750,0
4482250,3589750,0
4482750,3589750,0
4483250,3589750,0
4483750,3589750,0
4484250,3589750,0
4484750,3589750,0
4485250,3589750,0
4485750,3589750,0
4486250,3589750,0
4486750,3589750,0
4487250,3589750,0
4487750,3589750,0
4488250,3589750,0
4488750,3589750,0
4489250,3589750,0
4489750,3589750,0
4490250,3589750,0
4490750,3589750,0
4491250,3589750,0
4491750,3589750,0
4492250,3589750,0
4492750,3589750,0
4493250,3589750,0
4493750,3589750,0
4494250,3589750,0
4494750,3589750,0
4495250,3589750,0
4495750,3589750,0
4496250,3589750,0
4496750,3589750,0
4497250,3589750,0
4497750,3589750,0
4498250,3589750,0
4498750,3589750,0
4499250,3589750,0
4499750,3589750,0
4500250,3589750,0
4500750,3589750,0
4501250,3589750,0
4501750,3589750,0
4502250,3589750,0
4502750,3589750,0
4503250,3589750,0
4503750,3589750,0
4504250,3589750,0
4504750,3589750,0
4505250,3589750,0
4505750,3589750,0
4506250,3589750,0
4506750,3589750,0
4507250,3589750,0
4507750,3589750,0
4508250,3589750,0
4508750,3589750,0
4509250,3589750,0
4509750,3589750,0
4510250,3589750,0
4510750,3589750,0
4511250,3589750,0
4511750,3589750,0
4512250,3589750,0
4512750,3589750,0
4513250,3589750,0
4513750,3589750,0
4459750,3589250,0
4460250,3589250,0
4460750,3589250,0
4461250,3589250,0
4461750,3589250,0
4462250,3589250,0
4462750,3589250,0
4463250,3589250,0
4463750,3589250,0
4464250,3589250,0
4464750,3589250,0
4465250,3589250,0
4465750,3589250,0
4466250,3589250,0
4466750,3589250,0
4467250,3589250,0
4467750,3589250,0
4468250,3589250,0
4468750,3589250,0
4469250,3589250,0
4469750,3589250,0
4470250,3589250,0
4470750,3589250,0
4471250,3589250,0
4471750,3589250,0
4472250,3589250,0
4472750,3589250,0
4473250,3589250,0
4473750,3589250,0
4474250,3589250,0
4474750,3589250,0
4475250,3589250,0
4475750,3589250,0
4476250,3589250,0
4476750,3589250,0
4477250,3589250,0
4477750,3589250,0
4478250,3589250,0
4478750,3589250,0
4479250,3589250,0
4479750,3589250,0
4480250,3589250,0
4480750,3589250,0
4481250,3589250,0
4481750,3589250,0
4482250,3589250,0
4482750,3589250,0
4483250,3589250,0
4483750,3589250,0
4484250,3589250,0
4484750,3589250,0
4485250,3589250,0
4485750,3589250,0
4486250,3589250,0
4486750,3589250,0
4487250,3589250,0
4487750,3589250,0
4488250,3589250,0
4488750,3589250,0
4489250,3589250,0
4489750,3589250,0
4490250,3589250,0
4490750,3589250,0
4491250,3589250,0
4491750,3589250,0
4492250,3589250,0
4492750,3589250,0
4493250,3589250,0
4493750,3589250,0
4494250,3589250,0
4494750,3589250,0
4495250,3589250,0
4495750,3589250,0
4496250,3589250,0
4496750,3589250,0
4497250,3589250,0
4497750,3589250,0
4498250,3589250,0
4498750,3589250,0
4499250,3589250,0
4499750,3589250,0
4500250,3589250,0
4500750,3589250,0
4501250,3589250,0
4501750,3589250,0
4502250,3589250,0
4502750,3589250,0
4503250,3589250,0
4503750,3589250,0
4504250,3589250,0
4504750,3589250,0
4505250,3589250,0
4505750,3589250,0
4506250,3589250,0
4506750,3589250,0
4507250,3589250,0
4507750,3589250,0
4508250,3589250,0
4508750,3589250,0
4509250,3589250,0
4509750,3589250,0
4510250,3589250,0
4510750,3589250,0
4511250,3589250,0
4511750,3589250,0
4512250,3589250,0
4512750,3589250,0
4513250,3589250,0
4513750,3589250,0
4459750,3588750,0
4460250,3588750,0
4460750,3588750,0
4461250,3588750,0
4461750,3588750,0
4462250,3588750,0
4462750,3588750,0
4463250,3588750,0
4463750,3588750,0
4464250,3588750,0
4464750,3588750,0
4465250,3588750,0
4465750,3588750,0
4466250,3588750,0
4466750,3588750,0
4467250,3588750,0
4467750,3588750,0
4468250,3588750,0
4468750,3588750,0
4469250,3588750,0
4469750,3588750,0
4470250,3588750,0
4470750,3588750,0
4471250,3588750,0
4471750,3588750,0
4472250,3588750,0
4472750,3588750,0
4473250,3588750,0
4473750,3588750,0
4474250,3588750,0
4474750,3588750,0
4475250,3588750,0
4475750,3588750,0
4476250,3588750,0
4476750,3588750,0
4477250,3588750,0
4477750,3588750,0
4478250,3588750,0
4478750,3588750,0
4479250,3588750,0
4479750,3588750,0
4480250,3588750,0
4480750,3588750,0
4481250,3588750,0
4481750,3588750,0
4482250,3588750,0
4482750,3588750,0
4483250,3588750,0
4483750,3588750,0
4484250,3588750,0
4484750,3588750,0
4485250,3588750,0
4485750,3588750,0
4486250,3588750,0
4486750,3588750,0
4487250,3588750,0
4487750,3588750,0
4488250,3588750,0
4488750,3588750,0
4489250,3588750,0
4489750,3588750,0
4490250,3588750,0
4490750,3588750,0
4491250,3588750,0
4491750,3588750,0
4492250,3588750,0
4492750,3588750,0
4493250,3588750,0
4493750,3588750,0
4494250,3588750,0
4494750,3588750,0
4495250,3588750,0
4495750,3588750,0
4496250,3588750,0
4496750,3588750,0
4497250,3588750,0
4497750,3588750,0
4498250,3588750,0
4498750,3588750,0
4499250,3588750,0
4499750,3588750,0
4500250,3588750,0
4500750,3588750,0
4501250,3588750,0
4501750,3588750,0
4502250,3588750,0
4502750,3588750,0
4503250,3588750,0
4503750,3588750,0
4504250,3588750,0
4504750,3588750,0
4505250,3588750,0
4505750,3588750,0
4506250,3588750,0
4506750,3588750,0
4507250,3588750,0
4507750,3588750,0
4508250,3588750,0
4508750,3588750,0
4509250,3588750,0
4509750,3588750,0
4510250,3588750,0
4510750,3588750,0
4511250,3588750,0
4511750,3588750,0
4512250,3588750,0
4512750,3588750,0
4513250,3588750,0
4513750,3588750,0
4459750,3588250,0
4460250,3588250,0
4460750,3588250,0
4461250,3588250,0
4461750,3588250,0
4462250,3588250,0
4462750,3588250,0
4463250,3588250,0
4463750,3588250,0
4464250,3588250,0
4464750,3588250,0
4465250,3588250,0
4465750,3588250,0
4466250,3588250,0
4466750,3588250,0
4467250,3588250,0
4467750,3588250,0
4468250,3588250,0
4468750,3588250,0
4469250,3588250,0
4469750,3588250,0
4470250,3588250,0
4470750,3588250,0
4471250,3588250,0
4471750,3588250,0
4472250,3588250,0
4472750,3588250,0
4473250,3588250,0
4473750,3588250,0
4474250,3588250,0
4474750,3588250,0
4475250,3588250,0
4475750,3588250,0
4476250,3588250,0
4476750,3588250,0
4477250,3588250,0
4477750,3588250,0
4478250,3588250,0
4478750,3588250,0
4479250,3588250,0
4479750,3588250,0
4480250,3588250,0
4480750,3588250,0
4481250,3588250,0
4481750,3588250,0
4482250,3588250,0
4482750,3588250,0
4483250,3588250,0
4483750,3588250,0
4484250,3588250,0
4484750,3588250,0
4485250,3588250,0
4485750,3588250,0
4486250,3588250,0
4486750,3588250,0
4487250,3588250,0
4487750,3588250,0
4488250,3588250,0
4488750,3588250,0
4489250,3588250,0
4489750,3588250,0
4490250,3588250,0
4490750,3588250,0
4491250,3588250,0
4491750,3588250,0
4492250,3588250,0
4492750,3588250,0
4493250,3588250,0
4493750,3588250,0
4494250,3588250,0
4494750,3588250,0
4495250,3588250,0
4495750,3588250,0
4496250,3588250,0
4496750,3588250,0
4497250,3588250,0
4497750,3588250,0
4498250,3588250,0
4498750,3588250,0
4499250,3588250,0
4499750,3588250,0
4500250,3588250,0
4500750,3588250,0
4501250,3588250,0
4501750,3588250,0
4502250,3588250,0
4502750,3588250,0
4503250,3588250,0
4503750,3588250,0
4504250,3588250,0
4504750,3588250,0
4505250,3588250,0
4505750,3588250,0
4506250,3588250,0
4506750,3588250,0
4507250,3588250,0
4507750,3588250,0
4508250,3588250,0
4508750,3588250,0
4509250,3588250,0
4509750,3588250,0
4510250,3588250,0
4510750,3588250,0
4511250,3588250,0
4511750,3588250,0
4512250,3588250,0
4512750,3588250,0
4513250,3588250,0
4513750,3588250,0
4459750,3587750,0
4460250,3587750,0
4460750,3587750,0
4461250,3587750,0
4461750,3587750,0
4462250,3587750,0
4462750,3587750,0
4463250,3587750,0
4463750,3587750,0
4464250,3587750,0
4464750,3587750,0
4465250,3587750,0
4465750,3587750,0
4466250,3587750,0
4466750,3587750,0
4467250,3587750,0
4467750,3587750,0
4468250,3587750,0
4468750,3587750,0
4469250,3587750,0
4469750,3587750,0
4470250,3587750,0
4470750,3587750,0
4471250,3587750,0
4471750,3587750,0
4472250,3587750,0
4472750,3587750,0
4473250,3587750,0
4473750,3587750,0
4474250,3587750,0
4474750,3587750,0
4475250,3587750,0
4475750,3587750,0
4476250,3587750,0
4476750,3587750,0
4477250,3587750,0
4477750,3587750,0
4478250,3587750,0
4478750,3587750,0
4479250,3587750,0
4479750,3587750,0
4480250,3587750,0
4480750,3587750,0
4481250,3587750,0
4481750,3587750,0
4482250,3587750,0
4482750,3587750,0
4483250,3587750,0
4483750,3587750,0
4484250,3587750,0
4484750,3587750,0
4485250,3587750,0
4485750,3587750,0
4486250,3587750,0
4486750,3587750,0
4487250,3587750,0
4487750,3587750,0
4488250,3587750,0
4488750,3587750,0
4489250,3587750,0
4489750,3587750,0
4490250,3587750,0
4490750,3587750,0
4491250,3587750,0
4491750,3587750,0
4492250,3587750,0
4492750,3587750,0
4493250,3587750,0
4493750,3587750,0
4494250,3587750,0
4494750,3587750,0
4495250,3587750,0
4495750,3587750,0
4496250,3587750,0
4496750,3587750,0
4497250,3587750,0
4497750,3587750,0
4498250,3587750,0
4498750,3587750,0
4499250,3587750,0
4499750,3587750,0
4500250,3587750,0
4500750,3587750,0
4501250,3587750,0
4501750,3587750,0
4502250,3587750,0
4502750,3587750,0
4503250,3587750,0
4503750,3587750,0
4504250,3587750,0
4504750,3587750,0
4505250,3587750,0
4505750,3587750,0
4506250,3587750,0
4506750,3587750,0
4507250,3587750,0
4507750,3587750,0
4508250,3587750,0
4508750,3587750,0
4509250,3587750,0
4509750,3587750,0
4510250,3587750,0
4510750,3587750,0
4511250,3587750,0
4511750,3587750,0
4512250,3587750,0
4512750,3587750,0
4513250,3587750,0
4513750,3587750,0
4459750,3587250,0
4460250,3587250,0
4460750,3587250,0
4461250,3587250,0
4461750,3587250,0
4462250,3587250,0
4462750,3587250,0
4463250,3587250,0
4463750,3587250,0
4464250,3587250,0
4464750,3587250,0
4465250,3587250,0
4465750,3587250,0
4466250,3587250,0
4466750,3587250,0
4467250,3587250,0
4467750,3587250,0
4468250,3587250,0
4468750,3587250,0
4469250,3587250,0
4469750,3587250,0
4470250,3587250,0
4470750,3587250,0
4471250,3587250,0
4471750,3587250,0
4472250,3587250,0
4472750,3587250,0
4473250,3587250,0
4473750,3587250,0
4474250,3587250,0
4474750,3587250,0
4475250,3587250,0
4475750,3587250,0
4476250,3587250,0
4476750,3587250,0
4477250,3587250,0
4477750,3587250,0
4478250,3587250,0
4478750,3587250,0
4479250,3587250,0
4479750,3587250,0
4480250,3587250,0
4480750,3587250,0
4481250,3587250,0
4481750,3587250,0
4482250,3587250,0
4482750,3587250,0
4483250,3587250,0
4483750,3587250,0
4484250,3587250,0
4484750,3587250,0
4485250,3587250,0
4485750,3587250,0
4486250,3587250,0
4486750,3587250,0
4487250,3587250,0
4487750,3587250,0
4488250,3587250,0
4488750,3587250,0
4489250,3587250,0
4489750,3587250,0
4490250,3587250,0
4490750,3587250,0
4491250,3587250,0
4491750,3587250,0
4492250,3587250,0
4492750,3587250,0
4493250,3587250,0
4493750,3587250,0
4494250,3587250,0
4494750,3587250,0
4495250,3587250,0
4495750,3587250,0
4496250,3587250,0
4496750,3587250,0
4497250,3587250,0
4497750,3587250,0
4498250,3587250,0
4498750,3587250,0
4499250,3587250,0
4499750,3587250,0
4500250,3587250,0
4500750,3587250,0
4501250,3587250,0
4501750,3587250,0
4502250,3587250,0
4502750,3587250,0
4503250,3587250,0
4503750,3587250,0
4504250,3587250,0
4504750,3587250,0
4505250,3587250,0
4505750,3587250,0
4506250,3587250,0
4506750,3587250,0
4507250,3587250,0
4507750,3587250,0
4508250,3587250,0
4508750,3587250,0
4509250,3587250,0
4509750,3587250,0
4510250,3587250,0
4510750,3587250,0
4511250,3587250,0
4511750,3587250,0
4512250,3587250,0
4512750,3587250,0
4513250,3587250,0
4513750,3587250,0
4459750,3586750,0
4460250,3586750,0
4460750,3586750,0
4461250,3586750,0
4461750,3586750,0
4462250,3586750,0
4462750,3586750,0
4463250,3586750,0
4463750,3586750,0
4464250,3586750,0
4464750,3586750,0
4465250,3586750,0
4465750,3586750,0
4466250,3586750,0
4466750,3586750,0
4467250,3586750,0
4467750,3586750,0
4468250,3586750,0
4468750,3586750,0
4469250,3586750,0
4469750,3586750,0
4470250,3586750,0
4470750,3586750,0
4471250,3586750,0
4471750,3586750,0
4472250,3586750,0
4472750,3586750,0
4473250,3586750,0
4473750,3586750,0
4474250,3586750,0
4474750,3586750,0
4475250,3586750,0
4475750,3586750,0
4476250,3586750,0
4476750,3586750,0
4477250,3586750,0
4477750,3586750,0
4478250,3586750,0
4478750,3586750,0
4479250,3586750,0
4479750,3586750,0
4480250,3586750,0
4480750,3586750,0
4481250,3586750,0
4481750,3586750,0
4482250,3586750,0
4482750,3586750,0
4483250,3586750,0
4483750,3586750,0
4484250,3586750,0
4484750,3586750,0
4485250,3586750,0
4485750,3586750,0
4486250,3586750,0
4486750,3586750,0
4487250,3586750,0
4487750,3586750,0
4488250,3586750,0
4488750,3586750,0
4489250,3586750,0
4489750,3586750,0
4490250,3586750,0
4490750,3586750,0
4491250,3586750,0
4491750,3586750,0
4492250,3586750,0
4492750,3586750,0
4493250,3586750,0
4493750,3586750,0
4494250,3586750,0
4494750,3586750,0
4495250,3586750,0
4495750,3586750,0
4496250,3586750,0
4496750,3586750,0
4497250,3586750,0
4497750,3586750,0
4498250,3586750,0
4498750,3586750,0
4499250,3586750,0
4499750,3586750,0
4500250,3586750,0
4500750,3586750,0
4501250,3586750,0
4501750,3586750,0
4502250,3586750,0
4502750,3586750,0
4503250,3586750,0
4503750,3586750,0
4504250,3586750,0
4504750,3586750,0
4505250,3586750,0
4505750,3586750,0
4506250,3586750,0
4506750,3586750,0
4507250,3586750,0
4507750,3586750,0
4508250,3586750,0
4508750,3586750,0
4509250,3586750,0
4509750,3586750,0
4510250,3586750,0
4510750,3586750,0
4511250,3586750,0
4511750,3586750,0
4512250,3586750,0
4512750,3586750,0
4513250,3586750,0
4513750,3586750,0
4459750,3586250,0
4460250,3586250,0
4460750,3586250,0
4461250,3586250,0
4461750,3586250,0
4462250,3586250,0
4462750,3586250,0
4463250,3586250,0
4463750,3586250,0
4464250,3586250,0
4464750,3586250,0
4465250,3586250,0
4465750,3586250,0
4466250,3586250,0
4466750,3586250,0
4467250,3586250,0
4467750,3586250,0
4468250,3586250,0
4468750,3586250,0
4469250,3586250,0
4469750,3586250,0
4470250,3586250,0
4470750,3586250,0
4471250,3586250,0
4471750,3586250,0
4472250,3586250,0
4472750,3586250,0
4473250,3586250,0
4473750,3586250,0
4474250,3586250,0
4474750,3586250,0
4475250,3586250,0
4475750,3586250,0
4476250,3586250,0
4476750,3586250,0
4477250,3586250,0
4477750,3586250,0
4478250,3586250,0
4478750,3586250,0
4479250,3586250,0
4479750,3586250,0
4480250,3586250,0
4480750,3586250,0
4481250,3586250,0
4481750,3586250,0
4482250,3586250,0
4482750,3586250,0
4483250,3586250,0
4483750,3586250,0
4484250,3586250,0
4484750,3586250,0
4485250,3586250,0
4485750,3586250,0
4486250,3586250,0
4486750,3586250,0
4487250,3586250,0
4487750,3586250,0
4488250,3586250,0
4488750,3586250,0
4489250,3586250,0
4489750,3586250,0
4490250,3586250,0
4490750,3586250,0
4491250,3586250,0
4491750,3586250,0
4492250,3586250,0
4492750,3586250,0
4493250,3586250,0
4493750,3586250,0
4494250,3586250,0
4494750,3586250,0
4495250,3586250,0
4495750,3586250,0
4496250,3586250,0
4496750,3586250,0
4497250,3586250,0
4497750,3586250,0
4498250,3586250,0
4498750,3586250,0
4499250,3586250,0
4499750,3586250,0
4500250,3586250,0
4500750,3586250,0
4501250,3586250,0
4501750,3586250,0
4502250,3586250,0
4502750,3586250,0
4503250,3586250,0
4503750,3586250,0
4504250,3586250,0
4504750,3586250,0
4505250,3586250,0
4505750,3586250,0
4506250,3586250,0
4506750,3586250,0
4507250,3586250,0
4507750,3586250,0
4508250,3586250,0
4508750,3586250,0
4509250,3586250,0
4509750,3586250,0
4510250,3586250,0
4510750,3586250,0
4511250,3586250,0
4511750,3586250,0
4512250,3586250,0
4512750,3586250,0
4513250,3586250,0
4513750,3586250,0
4459750,3585750,0
4460250,3585750,0
4460750,3585750,0
4461250,3585750,0
4461750,3585750,0
4462250,3585750,0
4462750,3585750,0
4463250,3585750,0
4463750,3585750,0
4464250,3585750,0
4464750,3585750,0
4465250,3585750,0
4465750,3585750,0
4466250,3585750,0
4466750,3585750,0
4467250,3585750,0
4467750,3585750,0
4468250,3585750,0
4468750,3585750,0
4469250,3585750,0
4469750,3585750,0
4470250,3585750,0
4470750,3585750,0
4471250,3585750,0
4471750,3585750,0
4472250,3585750,0
4472750,3585750,0
4473250,3585750,0
4473750,3585750,0
4474250,3585750,0
4474750,3585750,0
4475250,3585750,0
4475750,3585750,0
4476250,3585750,0
4476750,3585750,0
4477250,3585750,0
4477750,3585750,0
4478250,3585750,0
4478750,3585750,0
4479250,3585750,0
4479750,3585750,0
4480250,3585750,0
4480750,3585750,0
4481250,3585750,0
4481750,3585750,0
4482250,3585750,0
4482750,3585750,0
4483250,3585750,0
4483750,3585750,0
4484250,3585750,0
4484750,3585750,0
4485250,3585750,0
4485750,3585750,0
4486250,3585750,0
4486750,3585750,0
4487250,3585750,0
4487750,3585750,0
4488250,3585750,0
4488750,3585750,0
4489250,3585750,0
4489750,3585750,0
4490250,3585750,0
4490750,3585750,0
4491250,3585750,0
4491750,3585750,0
4492250,3585750,0
4492750,3585750,0
4493250,3585750,0
4493750,3585750,0
4494250,3585750,0
4494750,3585750,0
4495250,3585750,0
4495750,3585750,0
4496250,3585750,0
4496750,3585750,0
4497250,3585750,0
4497750,3585750,0
4498250,3585750,0
4498750,3585750,0
4499250,3585750,0
4499750,3585750,0
4500250,3585750,0
4500750,3585750,0
4501250,3585750,0
4501750,3585750,0
4502250,3585750,0
4502750,3585750,0
4503250,3585750,0
4503750,3585750,0
4504250,3585750,0
4504750,3585750,0
4505250,3585750,0
4505750,3585750,0
4506250,3585750,0
4506750,3585750,0
4507250,3585750,0
4507750,3585750,0
4508250,3585750,0
4508750,3585750,0
4509250,3585750,0
4509750,3585750,0
4510250,3585750,0
4510750,3585750,0
4511250,3585750,0
4511750,3585750,0
4512250,3585750,0
4512750,3585750,0
4513250,3585750,0
4513750,3585750,0
4459750,3585250,0
4460250,3585250,0
4460750,3585250,0
4461250,3585250,0
4461750,3585250,0
4462250,3585250,0
4462750,3585250,0
4463250,3585250,0
4463750,3585250,0
4464250,3585250,0
4464750,3585250,0
4465250,3585250,0
4465750,3585250,0
4466250,3585250,0
4466750,3585250,0
4467250,3585250,0
4467750,3585250,0
4468250,3585250,0
4468750,3585250,0
4469250,3585250,0
4469750,3585250,0
4470250,3585250,0
4470750,3585250,0
4471250,3585250,0
4471750,3585250,0
4472250,3585250,0
4472750,3585250,0
4473250,3585250,0
4473750,3585250,0
4474250,3585250,0
4474750,3585250,0
4475250,3585250,0
4475750,3585250,0
4476250,3585250,0
4476750,3585250,0
4477250,3585250,0
4477750,3585250,0
4478250,3585250,0
4478750,3585250,0
4479250,3585250,0
4479750,3585250,0
4480250,3585250,0
4480750,3585250,0
4481250,3585250,0
4481750,3585250,0
4482250,3585250,0
4482750,3585250,0
4483250,3585250,0
4483750,3585250,0
4484250,3585250,0
4484750,3585250,0
4485250,3585250,0
4485750,3585250,0
4486250,3585250,0
4486750,3585250,0
4487250,3585250,0
4487750,3585250,0
4488250,3585250,0
4488750,3585250,0
4489250,3585250,0
4489750,3585250,0
4490250,3585250,0
4490750,3585250,0
4491250,3585250,0
4491750,3585250,0
4492250,3585250,0
4492750,3585250,0
4493250,3585250,0
4493750,3585250,0
4494250,3585250,0
4494750,3585250,0
4495250,3585250,0
4495750,3585250,0
4496250,3585250,0
4496750,3585250,0
4497250,3585250,0
4497750,3585250,0
4498250,3585250,0
4498750,3585250,0
4499250,3585250,0
4499750,3585250,0
4500250,3585250,0
4500750,3585250,0
4501250,3585250,0
4501750,3585250,0
4502250,3585250,0
4502750,3585250,0
4503250,3585250,0
4503750,3585250,0
4504250,3585250,0
4504750,3585250,0
4505250,3585250,0
4505750,3585250,0
4506250,3585250,0
4506750,3585250,0
4507250,3585250,0
4507750,3585250,0
4508250,3585250,0
4508750,3585250,0
4509250,3585250,0
4509750,3585250,0
4510250,3585250,0
4510750,3585250,0
4511250,3585250,0
4511750,3585250,0
4512250,3585250,0
4512750,3585250,0
4513250,3585250,0
4513750,3585250,0
4459750,3584750,0
4460250,3584750,0
4460750,3584750,0
4461250,3584750,0
4461750,3584750,0
4462250,3584750,0
4462750,3584750,0
4463250,3584750,0
4463750,3584750,0
4464250,3584750,0
4464750,3584750,0
4465250,3584750,0
4465750,3584750,0
4466250,3584750,0
4466750,3584750,0
4467250,3584750,0
4467750,3584750,0
4468250,3584750,0
4468750,3584750,0
4469250,3584750,0
